product_name,id,rating,message,date,timestamp,variant,is_anonymous,username,total_likes,has_image,has_video,seller_reply,message_normalized,message_clean,tokens
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1741184293,5,👍🏻barang bagus,1761731354,5 bulan lalu,Default,True,Anonymous,0,True,True,,barang bagus,barang bagus,"['barang', 'bagus']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1741062533,5,Bahan: Bgus Manfaat produk: Mencerahkan semoga ccok Jenis kulit: Natural,1761726939,5 bulan lalu,Default,True,Anonymous,0,False,False,,bahan bgus manfaat produk mencerahkan semoga ccok jenis kulit natural,bahan bgus manfaat produk mencerahkan semoga ccok jenis kulit natural,"['bahan', 'bgus', 'manfaat', 'produk', 'mencerahkan', 'semoga', 'ccok', 'jenis', 'kulit', 'natural']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1741035133,3,"Maaf baru kasi nilai soalnya nyoba dlu, dan ini udah hampir seminggu di aku malah ke muka kusam",1761725882,5 bulan lalu,Default,True,Anonymous,0,False,False,,maaf baru kasi nilai soalnya nyoba dlu dan ini udah hampir seminggu di aku malah ke muka kusam,maaf baru kasi nilai soalnya nyoba dlu ini udah hampir seminggu aku malah muka kusam,"['maaf', 'baru', 'kasi', 'nilai', 'soalnya', 'nyoba', 'dlu', 'ini', 'udah', 'hampir', 'seminggu', 'aku', 'malah', 'muka', 'kusam']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1740944987,5,Alhamdulillah paket sampai dengan selamat barangnya sesuai dengan pesanan.sediki saran untuk pekejingnya mohon di perhatikan lagi karna tadi tonernya agak tumpah dikit.mohon di perhatikan ya terimakasi🙏☺️,1761722306,5 bulan lalu,Default,True,Anonymous,0,True,True,,alhamdulillah paket sampai dengan selamat barangnya sesuai dengan pesanan sediki saran untuk pekejingnya mohon di perhatikan lagi karna tadi tonernya agak tumpah dikit mohon di perhatikan ya terimakasi,alhamdulillah paket selamat barangnya sesuai dengan pesanan sediki saran pekejingnya mohon perhatikan karna tadi tonernya tumpah dikit mohon perhatikan terimakasi,"['alhamdulillah', 'paket', 'selamat', 'barangnya', 'sesuai', 'dengan', 'pesanan', 'sediki', 'saran', 'pekejingnya', 'mohon', 'perhatikan', 'karna', 'tadi', 'tonernya', 'tumpah', 'dikit', 'mohon', 'perhatikan', 'terimakasi']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1740847861,3,"Nitip BEFORE nya dulu , kalau 1 Minggu udh ada perubahan aku balek lagi 😊",1761718462,5 bulan lalu,Default,True,Anonymous,0,True,False,,nitip before nya dulu kalau 1 minggu udh ada perubahan aku balek lagi,nitip before dulu kalau 1 minggu udh perubahan aku balek,"['nitip', 'before', 'dulu', 'kalau', '1', 'minggu', 'udh', 'perubahan', 'aku', 'balek']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1740733784,3,Kasi bintang 3 dulu Nnti klau ada beprubahn Bru kasi bintang 5 ya,1761714181,5 bulan lalu,Default,True,Anonymous,0,False,False,,kasi bintang 3 dulu nnti klau ada beprubahn bru kasi bintang 5 ya,kasi bintang 3 dulu nnti klau beprubahn bru kasi bintang 5,"['kasi', 'bintang', '3', 'dulu', 'nnti', 'klau', 'beprubahn', 'bru', 'kasi', 'bintang', '5']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1740696227,3,Semoga cocok tapi ko ga dpt dompet nya ya masa hanya pakai kardus saja,1761712804,5 bulan lalu,Default,True,Anonymous,0,True,False,,semoga cocok tapi ko ga dpt dompet nya ya masa hanya pakai kardus saja,semoga cocok ko ga dpt dompet masa pakai kardus,"['semoga', 'cocok', 'ko', 'ga', 'dpt', 'dompet', 'masa', 'pakai', 'kardus']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1740595216,5,sudah ditrima dengan baik smoga cocok yaa biar jadi ncus tetap skincare xbeauty🤗💗,1761709163,5 bulan lalu,Default,True,Anonymous,0,True,False,,sudah ditrima dengan baik smoga cocok yaa biar jadi ncus tetap skincare xbeauty,ditrima baik smoga cocok yaa jadi ncus tetap skincare xbeauty,"['ditrima', 'baik', 'smoga', 'cocok', 'yaa', 'jadi', 'ncus', 'tetap', 'skincare', 'xbeauty']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1740586856,2,"Malh berminyak muka aku gampang di atur kenapa pas ini malah berminyak, jadi cek out skincare lainnya 😭pdahal pikiran ku mungkin cocok malah berminyak, kelihatan bersih cuma pas pakai siang aj.. Kalau udah cuci muka kembali lagi seperti semula..",1761708852,5 bulan lalu,Default,True,Anonymous,0,False,False,,malh berminyak muka aku gampang di atur kenapa pas ini malah berminyak jadi cek out skincare lainnya pdahal pikiran ku mungkin cocok malah berminyak kelihatan bersih cuma pas pakai siang aj kalau udah cuci muka kembali lagi seperti semula,malh berminyak muka aku gampang atur pas malah berminyak jadi cek out skincare lainnya pdahal pikiran ku mungkin cocok malah berminyak kelihatan bersih cuma pas pakai siang aj kalau udah cuci muka lagi semula,"['malh', 'berminyak', 'muka', 'aku', 'gampang', 'atur', 'pas', 'malah', 'berminyak', 'jadi', 'cek', 'out', 'skincare', 'lainnya', 'pdahal', 'pikiran', 'ku', 'mungkin', 'cocok', 'malah', 'berminyak', 'kelihatan', 'bersih', 'cuma', 'pas', 'pakai', 'siang', 'aj', 'kalau', 'udah', 'cuci', 'muka', 'lagi', 'semula']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1740488263,4,"Semoga cocok di aku , klw cocok nanti next pesan lagi🥰",1761704825,5 bulan lalu,Default,True,Anonymous,0,True,False,,semoga cocok di aku klw cocok nanti next pesan lagi,semoga cocok aku klw cocok next pesan,"['semoga', 'cocok', 'aku', 'klw', 'cocok', 'next', 'pesan']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1740466831,4,Baru pertama kali coba. Btw aku jeda 3 hari ya dari pemakaian skincare aku yang kmren. Seminggu lagi aku kasih liat perubahan wajah aku,1761703847,5 bulan lalu,Default,True,Anonymous,0,True,False,,baru pertama kali coba btw aku jeda 3 hari ya dari pemakaian skincare aku yang kmren seminggu lagi aku kasih liat perubahan wajah aku,baru pertama kali coba btw aku jeda 3 hari dari pemakaian skincare aku kmren seminggu aku kasih liat perubahan wajah aku,"['baru', 'pertama', 'kali', 'coba', 'btw', 'aku', 'jeda', '3', 'hari', 'dari', 'pemakaian', 'skincare', 'aku', 'kmren', 'seminggu', 'aku', 'kasih', 'liat', 'perubahan', 'wajah', 'aku']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1740456165,5,Alhamdullilah udh habis 1 paket udah keliatan perubhannya .otw cekout kedua di tunggu kak 🤗,1761703317,5 bulan lalu,Default,True,Anonymous,0,False,False,,alhamdullilah udh habis 1 paket udah keliatan perubhannya otw cekout kedua di tunggu kak,alhamdullilah udh habis 1 paket udah keliatan perubhannya otw cekout kedua tunggu kak,"['alhamdullilah', 'udh', 'habis', '1', 'paket', 'udah', 'keliatan', 'perubhannya', 'otw', 'cekout', 'kedua', 'tunggu', 'kak']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1740332055,5,masih baru pertama kali nyoba semoga cocok di aku,1761695055,5 bulan lalu,Default,True,Anonymous,0,False,False,,masih baru pertama kali nyoba semoga cocok di aku,baru pertama kali nyoba semoga cocok aku,"['baru', 'pertama', 'kali', 'nyoba', 'semoga', 'cocok', 'aku']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1740104959,5,Semoga cocok,1761662655,5 bulan lalu,Default,True,Anonymous,0,True,False,,semoga cocok,semoga cocok,"['semoga', 'cocok']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1739910828,4,Bgus kk,1761653212,5 bulan lalu,Default,True,Anonymous,0,False,False,,bgus kk,bgus kk,"['bgus', 'kk']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1739634835,5,baru aja nyoba semoga saja cocok di wajahku,1761642253,5 bulan lalu,Default,True,Anonymous,0,True,False,,baru aja nyoba semoga saja cocok di wajahku,baru aja nyoba semoga cocok wajahku,"['baru', 'aja', 'nyoba', 'semoga', 'cocok', 'wajahku']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1739532831,5,Sdah order yg ke 4 kalinya cocok di aku next mau order lagi 😊,1761637506,5 bulan lalu,Default,True,Anonymous,0,True,False,,sdah order yg ke 4 kalinya cocok di aku next mau order lagi,sdah order 4 kalinya cocok aku next mau order,"['sdah', 'order', '4', 'kalinya', 'cocok', 'aku', 'next', 'mau', 'order']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1739255729,5,"yg tdi nya muka mulus jdi jerawatan parah after 5hr pemakaian jdi kya gini dan sembuhinnya pun susah. sengaja baru ksih ulasan dan kasih bintang 5 biar dibaca ulasannya, sangat kecewa!",1761624805,5 bulan lalu,Default,True,Anonymous,0,True,False,,yg tdi nya muka mulus jdi jerawatan parah after 5hr pemakaian jdi kya gini dan sembuhinnya pun susah sengaja baru ksih ulasan dan kasih bintang 5 biar dibaca ulasannya sangat kecewa,tdi muka mulus jdi jerawatan parah after 5hr pemakaian jdi kya gini sembuhinnya susah sengaja baru ksih ulasan kasih bintang 5 dibaca ulasannya sangat kecewa,"['tdi', 'muka', 'mulus', 'jdi', 'jerawatan', 'parah', 'after', '5hr', 'pemakaian', 'jdi', 'kya', 'gini', 'sembuhinnya', 'susah', 'sengaja', 'baru', 'ksih', 'ulasan', 'kasih', 'bintang', '5', 'dibaca', 'ulasannya', 'sangat', 'kecewa']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1739245128,5,Hanya saja tumpah ii,1761624329,5 bulan lalu,Default,True,Anonymous,0,True,True,,hanya saja tumpah ii,saja tumpah ii,"['saja', 'tumpah', 'ii']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1739211715,1,Blm di coba masih pemula,1761622775,5 bulan lalu,Default,True,Anonymous,0,False,False,,blm di coba masih pemula,blm coba pemula,"['blm', 'coba', 'pemula']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1739177611,5,Sesuai pesanan,1761621171,5 bulan lalu,Default,True,Anonymous,0,False,False,,sesuai pesanan,sesuai pesanan,"['sesuai', 'pesanan']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1738876885,5,Assalamualaikum kak owner semoga saya cocok sama produkx soalnya saya mau pesan lagi ❤️❤️❤️❤️,1761585658,5 bulan lalu,Default,True,Anonymous,0,True,False,,assalamualaikum kak owner semoga saya cocok sama produkx soalnya saya mau pesan lagi,assalamualaikum kak owner semoga cocok sama produkx soalnya mau pesan,"['assalamualaikum', 'kak', 'owner', 'semoga', 'cocok', 'sama', 'produkx', 'soalnya', 'mau', 'pesan']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1738738350,5,"Semoga Cocok,soal nya baru pertama kali pakai, pengiriman nya jg cepet , trimakasih 🫰🫰semoga selalu langnan 💗🫰",1761573564,5 bulan lalu,Default,True,Anonymous,0,True,False,,semoga cocok soal nya baru pertama kali pakai pengiriman nya jg cepet trimakasih semoga selalu langnan,semoga cocok soal baru pertama kali pakai pengiriman jg cepet trimakasih semoga selalu langnan,"['semoga', 'cocok', 'soal', 'baru', 'pertama', 'kali', 'pakai', 'pengiriman', 'jg', 'cepet', 'trimakasih', 'semoga', 'selalu', 'langnan']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1738186635,5,Manfaat produk: Cpet sekali smpenya,1761550519,5 bulan lalu,Default,True,Anonymous,0,False,False,,manfaat produk cpet sekali smpenya,manfaat produk cpet sekali smpenya,"['manfaat', 'produk', 'cpet', 'sekali', 'smpenya']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1738125794,5,Manfaat produk: Bagus,1761547872,5 bulan lalu,Default,True,Anonymous,0,False,False,,manfaat produk bagus,manfaat produk bagus,"['manfaat', 'produk', 'bagus']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1737983799,5,Jenis kulit: Normal Manfaat produk: Mencerahkan kulit wajah Bahan: Halal,1761542058,5 bulan lalu,Default,True,Anonymous,0,False,False,,jenis kulit normal manfaat produk mencerahkan kulit wajah bahan halal,jenis kulit normal manfaat produk mencerahkan kulit wajah bahan halal,"['jenis', 'kulit', 'normal', 'manfaat', 'produk', 'mencerahkan', 'kulit', 'wajah', 'bahan', 'halal']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1737882409,5,Alhamdulillah paket sudah datang semoga cck di muka saya soalnya cape gonta ganti skincare gak ada yang cck😌,1761538379,5 bulan lalu,Default,True,Anonymous,0,True,False,,alhamdulillah paket sudah datang semoga cck di muka saya soalnya cape gonta ganti skincare gak ada yang cck,alhamdulillah paket datang semoga cck muka soalnya cape gonta ganti skincare gak yang cck,"['alhamdulillah', 'paket', 'datang', 'semoga', 'cck', 'muka', 'soalnya', 'cape', 'gonta', 'ganti', 'skincare', 'gak', 'yang', 'cck']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1737640196,5,Belum hbis satu pakett sudah ada perubahan demi sedikit bekas jerawat ku mulai memudar 🫰🫰,1761527863,5 bulan lalu,Default,True,Anonymous,0,False,False,,belum hbis satu pakett sudah ada perubahan demi sedikit bekas jerawat ku mulai memudar,hbis satu pakett ada perubahan sedikit bekas jerawat ku mulai memudar,"['hbis', 'satu', 'pakett', 'ada', 'perubahan', 'sedikit', 'bekas', 'jerawat', 'ku', 'mulai', 'memudar']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1737429852,5,Baguss,1761500201,5 bulan lalu,Default,True,Anonymous,0,False,False,,baguss,baguss,['baguss']
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1737245828,5,"X beautynya udah nyampe pengiriman cepat dan ini yang kedua kalinya saya Order yang pertama kemasan lama yang kedua kemasan baru,, namun kemasan baru ada sedikit perbedaan di serumnya,, isi agak sedikit biasanya penuh,, dan warna serumnya agak berbeda sama warna serum kemasan lama,,",1761485171,5 bulan lalu,Default,True,Anonymous,0,False,False,,x beautynya udah nyampe pengiriman cepat dan ini yang kedua kalinya saya order yang pertama kemasan lama yang kedua kemasan baru namun kemasan baru ada sedikit perbedaan di serumnya isi agak sedikit biasanya penuh dan warna serumnya agak berbeda sama warna serum kemasan lama,x beautynya udah nyampe pengiriman cepat ini kedua kalinya order pertama kemasan lama kedua kemasan baru kemasan baru sedikit perbedaan serumnya isi sedikit biasanya penuh warna serumnya berbeda sama warna serum kemasan lama,"['x', 'beautynya', 'udah', 'nyampe', 'pengiriman', 'cepat', 'ini', 'kedua', 'kalinya', 'order', 'pertama', 'kemasan', 'lama', 'kedua', 'kemasan', 'baru', 'kemasan', 'baru', 'sedikit', 'perbedaan', 'serumnya', 'isi', 'sedikit', 'biasanya', 'penuh', 'warna', 'serumnya', 'berbeda', 'sama', 'warna', 'serum', 'kemasan', 'lama']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1737146775,5,"Barang sdh sampai, sesuai sama pesanan, semoga cocok di aku",1761480408,5 bulan lalu,Default,True,Anonymous,0,True,False,,barang sdh sampai sesuai sama pesanan semoga cocok di aku,barang sdh sesuai sama pesanan semoga cocok aku,"['barang', 'sdh', 'sesuai', 'sama', 'pesanan', 'semoga', 'cocok', 'aku']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1737105551,3,Botol serumnya pecah,1761478894,5 bulan lalu,Default,True,Anonymous,0,True,False,,botol serumnya pecah,botol serumnya pecah,"['botol', 'serumnya', 'pecah']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1737103165,5,Mantap,1761478795,5 bulan lalu,Default,True,Anonymous,0,False,False,,mantap,mantap,['mantap']
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1736919757,5,"Jenis kulit: Sensitif, berjerawat",1761471774,5 bulan lalu,Default,True,Anonymous,0,False,False,,jenis kulit sensitif berjerawat,jenis kulit sensitif berjerawat,"['jenis', 'kulit', 'sensitif', 'berjerawat']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1736837580,5,Semoga cocok diaku nya,1761468912,5 bulan lalu,Default,True,Anonymous,0,True,False,,semoga cocok diaku nya,semoga cocok diaku,"['semoga', 'cocok', 'diaku']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1736603799,5,"Cocok di aku,biar kepanasan muka ga merah,ini paket yg kedua",1761457872,5 bulan lalu,Default,True,Anonymous,0,True,False,,cocok di aku biar kepanasan muka ga merah ini paket yg kedua,cocok aku kepanasan muka ga merah paket kedua,"['cocok', 'aku', 'kepanasan', 'muka', 'ga', 'merah', 'paket', 'kedua']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1736555906,5,masyaAllah bguss bgt,1761455909,5 bulan lalu,Default,True,Anonymous,0,False,False,,masyaallah bguss bgt,masyaallah bguss,"['masyaallah', 'bguss']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1736511140,4,Udah dtng pesenan y blm d coba Bru prtama kli pesen nanti klau udh ada hasil y aku ksh tw LG dsini smga ja cocok ya dimuka ku bintik2 bekas jerawat ku smga hilang,1761454005,5 bulan lalu,Default,True,Anonymous,0,True,False,,udah dtng pesenan y blm d coba bru prtama kli pesen nanti klau udh ada hasil y aku ksh tw lg dsini smga ja cocok ya dimuka ku bintik2 bekas jerawat ku smga hilang,udah dtng pesenan y blm d coba bru prtama kli pesen klau udh hasil y aku ksh tw lg dsini smga ja cocok dimuka ku bintik2 bekas jerawat ku smga hilang,"['udah', 'dtng', 'pesenan', 'y', 'blm', 'd', 'coba', 'bru', 'prtama', 'kli', 'pesen', 'klau', 'udh', 'hasil', 'y', 'aku', 'ksh', 'tw', 'lg', 'dsini', 'smga', 'ja', 'cocok', 'dimuka', 'ku', 'bintik2', 'bekas', 'jerawat', 'ku', 'smga', 'hilang']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1736450033,4,"pertama kali belj nih,kalo ada perubahan gua balik bro",1761451450,5 bulan lalu,Default,True,Anonymous,0,True,False,,pertama kali belj nih kalo ada perubahan gua balik bro,pertama kali belj nih perubahan gua balik bro,"['pertama', 'kali', 'belj', 'nih', 'perubahan', 'gua', 'balik', 'bro']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1736321176,5,"paket udah smpy kmrin aku Ng sempat vidioin, pengemasany rapi kemasany bgus aku udh pky 2 hri jerawat langsung kempes. klw cocok next aku order lgi",1761445581,5 bulan lalu,Default,True,Anonymous,0,False,False,,paket udah smpy kmrin aku ng sempat vidioin pengemasany rapi kemasany bgus aku udh pky 2 hri jerawat langsung kempes klw cocok next aku order lgi,paket udah smpy kmrin aku ng sempat vidioin pengemasany rapi kemasany bgus aku udh pky 2 hri jerawat langsung kempes klw cocok next aku order lgi,"['paket', 'udah', 'smpy', 'kmrin', 'aku', 'ng', 'sempat', 'vidioin', 'pengemasany', 'rapi', 'kemasany', 'bgus', 'aku', 'udh', 'pky', '2', 'hri', 'jerawat', 'langsung', 'kempes', 'klw', 'cocok', 'next', 'aku', 'order', 'lgi']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1735813408,5,Good smgtt ccok di akuuu,1761394572,6 bulan lalu,Default,True,Anonymous,0,False,False,,good smgtt ccok di akuuu,good smgtt ccok akuuu,"['good', 'smgtt', 'ccok', 'akuuu']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1735766147,5,Dtang juga smoga ccok bru pertama x nyobak😍,1761392490,6 bulan lalu,Default,True,Anonymous,0,True,False,,dtang juga smoga ccok bru pertama x nyobak,dtang smoga ccok bru pertama x nyobak,"['dtang', 'smoga', 'ccok', 'bru', 'pertama', 'x', 'nyobak']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1735322595,5,Datang langsung aku coba dan semuanya cepat meresap dikulit tidak lengket..sukaa..semoga cocok biar bisa jd langganan,1761379415,6 bulan lalu,Default,True,Anonymous,0,True,False,,datang langsung aku coba dan semuanya cepat meresap dikulit tidak lengket sukaa semoga cocok biar bisa jd langganan,datang langsung aku coba semuanya cepat meresap dikulit lengket sukaa semoga cocok jd langganan,"['datang', 'langsung', 'aku', 'coba', 'semuanya', 'cepat', 'meresap', 'dikulit', 'lengket', 'sukaa', 'semoga', 'cocok', 'jd', 'langganan']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1735274744,5,Semoga cocok bismillah,1761377247,6 bulan lalu,Default,True,Anonymous,0,True,False,,semoga cocok bismillah,semoga cocok bismillah,"['semoga', 'cocok', 'bismillah']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1735141283,5,"Baru mau habis satu paket, sblmnya tipe muka aku yg lumayan beruntusan tapi ngga banyak trus pori2 besar sekarang better beruntusan udah ilangg dan pori2 udah mengecil tapi klo untuk mencerahkan dan glowing mungkin hrs habis bbrpa paket dulu",1761371304,6 bulan lalu,Default,True,Anonymous,0,False,False,,baru mau habis satu paket sblmnya tipe muka aku yg lumayan beruntusan tapi ngga banyak trus pori2 besar sekarang better beruntusan udah ilangg dan pori2 udah mengecil tapi klo untuk mencerahkan dan glowing mungkin hrs habis bbrpa paket dulu,baru mau habis satu paket sblmnya tipe muka aku lumayan beruntusan ngga banyak trus pori2 besar sekarang better beruntusan udah ilangg pori2 udah mengecil klo mencerahkan glowing mungkin hrs habis bbrpa paket dulu,"['baru', 'mau', 'habis', 'satu', 'paket', 'sblmnya', 'tipe', 'muka', 'aku', 'lumayan', 'beruntusan', 'ngga', 'banyak', 'trus', 'pori2', 'besar', 'sekarang', 'better', 'beruntusan', 'udah', 'ilangg', 'pori2', 'udah', 'mengecil', 'klo', 'mencerahkan', 'glowing', 'mungkin', 'hrs', 'habis', 'bbrpa', 'paket', 'dulu']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1735049428,5,Jenis kulit: Mudah”an cocok baru mau coba,1761367401,6 bulan lalu,Default,True,Anonymous,0,False,False,,jenis kulit mudah an cocok baru mau coba,jenis kulit mudah an cocok baru mau coba,"['jenis', 'kulit', 'mudah', 'an', 'cocok', 'baru', 'mau', 'coba']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1734830851,5,Skincare kecintaanku😍,1761358409,6 bulan lalu,Default,True,Anonymous,0,True,False,,skincare kecintaanku,skincare kecintaanku,"['skincare', 'kecintaanku']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1734754482,3,semoga cocok,1761354400,6 bulan lalu,Default,True,Anonymous,0,False,False,,semoga cocok,semoga cocok,"['semoga', 'cocok']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1734747269,5,Mantul banget,1761353817,6 bulan lalu,Default,True,Anonymous,0,False,False,,mantul banget,mantul banget,"['mantul', 'banget']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1734614062,5,Sesuai pedanan,1761330722,6 bulan lalu,Default,True,Anonymous,0,False,False,,sesuai pedanan,sesuai pedanan,"['sesuai', 'pedanan']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1734386668,4,"Alhamdulillah paketnya dah sampai tadi sore,ini baru pertama kali order,barusan langsung saya pake buat malam ternyata creamnya wangi banget aku suka, tekstur nya juga lembut,semoga cocok di kulit aku,kalo cocok bakalan order lagi🤗",1761310398,6 bulan lalu,Default,True,Anonymous,0,False,False,,alhamdulillah paketnya dah sampai tadi sore ini baru pertama kali order barusan langsung saya pake buat malam ternyata creamnya wangi banget aku suka tekstur nya juga lembut semoga cocok di kulit aku kalo cocok bakalan order lagi,alhamdulillah paketnya dah tadi sore baru pertama kali order barusan langsung pake buat malam ternyata creamnya wangi banget aku suka tekstur lembut semoga cocok kulit aku cocok bakalan order,"['alhamdulillah', 'paketnya', 'dah', 'tadi', 'sore', 'baru', 'pertama', 'kali', 'order', 'barusan', 'langsung', 'pake', 'buat', 'malam', 'ternyata', 'creamnya', 'wangi', 'banget', 'aku', 'suka', 'tekstur', 'lembut', 'semoga', 'cocok', 'kulit', 'aku', 'cocok', 'bakalan', 'order']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1734054745,5,Baru pertama nyobak semoga cocok.. Packing aman rapi ..,1761297527,6 bulan lalu,Default,True,Anonymous,0,False,False,,baru pertama nyobak semoga cocok packing aman rapi,baru pertama nyobak semoga cocok packing aman rapi,"['baru', 'pertama', 'nyobak', 'semoga', 'cocok', 'packing', 'aman', 'rapi']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1734043359,5,2 minggu pemakaian bener&#34; bagussss bnget😍,1761297043,6 bulan lalu,Default,True,Anonymous,0,True,False,,2 minggu pemakaian bener 34 bagussss bnget,2 minggu pemakaian bener 34 bagussss bnget,"['2', 'minggu', 'pemakaian', 'bener', '34', 'bagussss', 'bnget']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1733785811,5,paketnya sudah sampai semoga cocok,1761285423,6 bulan lalu,Default,True,Anonymous,0,False,False,,paketnya sudah sampai semoga cocok,paketnya sampai semoga cocok,"['paketnya', 'sampai', 'semoga', 'cocok']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1733725443,5,Bru prtama kli nyoba semoga cocok,1761282773,6 bulan lalu,Default,True,Anonymous,0,True,False,,bru prtama kli nyoba semoga cocok,bru prtama kli nyoba semoga cocok,"['bru', 'prtama', 'kli', 'nyoba', 'semoga', 'cocok']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1733579167,5,Bru prtma kali beli smoga cck ya 🥰,1761277243,6 bulan lalu,Default,True,Anonymous,0,True,False,,bru prtma kali beli smoga cck ya,bru prtma kali beli smoga cck,"['bru', 'prtma', 'kali', 'beli', 'smoga', 'cck']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1733488903,4,Paket dah nyampek... Moga cocok dan hasilnya memuaskan,1761273408,6 bulan lalu,Default,True,Anonymous,0,True,False,,paket dah nyampek moga cocok dan hasilnya memuaskan,paket dah nyampek moga cocok hasilnya memuaskan,"['paket', 'dah', 'nyampek', 'moga', 'cocok', 'hasilnya', 'memuaskan']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1733265383,5,Saya co untuk ke 2 kalinya paket skincareQ Bru tiba 2 harian tapi saya SDH rasakan perubahannya makanya skrng saya cek out lagi takutnya stok cream habis Bru pesan dan tibanya agak lama sekitar semingguan,1761257434,6 bulan lalu,Default,True,Anonymous,0,False,False,,saya co untuk ke 2 kalinya paket skincareq bru tiba 2 harian tapi saya sdh rasakan perubahannya makanya skrng saya cek out lagi takutnya stok cream habis bru pesan dan tibanya agak lama sekitar semingguan,co ke 2 kalinya paket skincareq bru tiba 2 harian sdh rasakan perubahannya makanya skrng saya cek out takutnya stok cream habis bru pesan tibanya lama semingguan,"['co', 'ke', '2', 'kalinya', 'paket', 'skincareq', 'bru', 'tiba', '2', 'harian', 'sdh', 'rasakan', 'perubahannya', 'makanya', 'skrng', 'saya', 'cek', 'out', 'takutnya', 'stok', 'cream', 'habis', 'bru', 'pesan', 'tibanya', 'lama', 'semingguan']"
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1732823749,3,Pecah,1761216231,6 bulan lalu,Default,True,Anonymous,0,True,False,,pecah,pecah,['pecah']
X Beauty 1 Paket Isi 6 Redjelly Day Peach,1732392462,5,Bagus bngt ini udh paket ke dua satu paket blm abis tpi buru&#34; beli yg ke dua,1761198187,6 bulan lalu,Default,True,Anonymous,0,False,True,,bagus bngt ini udh paket ke dua satu paket blm abis tpi buru 34 beli yg ke dua,bagus bngt udh paket dua satu paket blm abis tpi buru 34 beli dua,"['bagus', 'bngt', 'udh', 'paket', 'dua', 'satu', 'paket', 'blm', 'abis', 'tpi', 'buru', '34', 'beli', 'dua']"
